Tahun,Bulan,Provinsi,Konsumsi Listrik Rumah Tangga (GWh),Konsumsi Listrik per Kapita (kWh)
2014,10,Provinsi_10,280.35,1300.16
2014,10,Provinsi_11,369.67,1271.05
2014,10,Provinsi_12,321.47,1237.96
2014,10,Provinsi_13,272.19,1186.99
2014,10,Provinsi_14,383.45,1105.74
2014,10,Provinsi_15,380.74,1167.8
2014,10,Provinsi_16,366.27,1059.32
2014,10,Provinsi_17,329.3,1126.32
2014,10,Provinsi_18,229.24,1221.85
2014,10,Provinsi_19,350.47,1115.51
2014,10,Provinsi_20,225.05,1190.82
2014,10,Provinsi_21,295.63,1254.83
2014,10,Provinsi_22,347.48,1194.06
2014,10,Provinsi_23,392.78,1222.42
2014,10,Provinsi_24,282.68,1038.84
2014,10,Provinsi_25,286.87,1166.36
2014,10,Provinsi_26,348.02,1246.25
2014,10,Provinsi_27,241.03,1217.23
2014,10,Provinsi_28,333.58,1352.8
2014,10,Provinsi_29,344.38,1276.08
2014,10,Provinsi_30,303,1238.83
2014,10,Provinsi_31,362.48,1066.72
2014,10,Provinsi_32,282.53,1122.74
2014,10,Provinsi_33,318.96,1323.02
2014,10,Provinsi_34,270.15,960.97
2014,11,Provinsi_1,279.39,1291.35
2014,11,Provinsi_2,326.88,1242.82
2014,11,Provinsi_3,286,1072.1
2014,11,Provinsi_4,325.76,1116.57
2014,11,Provinsi_5,409.2,1257.05
2014,11,Provinsi_6,270.97,1138.86
2014,11,Provinsi_7,295.35,1176.05
2014,11,Provinsi_8,355.84,1218.64
2014,11,Provinsi_9,263.42,1389.04
2014,11,Provinsi_10,302.47,1276.88
2014,11,Provinsi_11,269.59,1236.31
2014,11,Provinsi_12,315.56,1011.04
2014,11,Provinsi_13,400.76,1329.06
2014,11,Provinsi_14,280.14,1089.77
2014,11,Provinsi_15,317.38,1208.67
2014,11,Provinsi_16,317.78,1219.16
2014,11,Provinsi_17,325.31,1344.73
2014,11,Provinsi_18,328.41,1095.03
2014,11,Provinsi_19,368.13,1364.06
2014,11,Provinsi_20,457.6,1087.65
2014,11,Provinsi_21,312.14,991.79
2014,11,Provinsi_22,327.66,1145.18
2014,11,Provinsi_23,396.17,1122.54
2014,11,Provinsi_24,215.54,1152.87
2014,11,Provinsi_25,201.23,1275.11
2014,11,Provinsi_26,196.75,1202.85
2014,11,Provinsi_27,196.11,1167.97
2014,11,Provinsi_28,382.17,1236.06
2014,11,Provinsi_29,256.83,1196.88
2014,11,Provinsi_30,300.9,1247.26
2014,11,Provinsi_31,231.66,1259.26
2014,11,Provinsi_32,164.78,1137.01
2014,11,Provinsi_33,275.59,1263.33
2014,11,Provinsi_34,301.13,1059.44
2014,12,Provinsi_1,250.75,1219.87
2014,12,Provinsi_2,296.05,1142.09
2014,12,Provinsi_3,275.96,1269.62
2014,12,Provinsi_4,274.12,1191.19
2014,12,Provinsi_5,408.5,1057.63
2014,12,Provinsi_6,207.41,1278.36
2014,12,Provinsi_7,266.07,1168.18
2014,12,Provinsi_8,260.94,1174.02
2014,12,Provinsi_9,379.93,1280.21
2014,12,Provinsi_10,343.11,1058.38
2014,12,Provinsi_11,242.44,916.09
2014,12,Provinsi_12,259.53,1295.67
2014,12,Provinsi_13,325.85,1177.85
2014,12,Provinsi_14,298.88,1131.11
2014,12,Provinsi_15,310.24,1276.59
2014,12,Provinsi_16,219.21,1229.96
2014,12,Provinsi_17,346.62,1158.49
2014,12,Provinsi_18,335.04,1481.47
2014,12,Provinsi_19,294.78,1239.33
2014,12,Provinsi_20,263.1,1218.13
2014,12,Provinsi_21,323.01,1219.48
2014,12,Provinsi_22,249.02,1220.64
2014,12,Provinsi_23,373.11,1244.86
2014,12,Provinsi_24,348.1,1176.3
2014,12,Provinsi_25,337.5,1227.93
2014,12,Provinsi_26,252.45,1231.85
2014,12,Provinsi_27,250.42,1136.71
2014,12,Provinsi_28,309.47,1229.72
2014,12,Provinsi_29,240.54,1305.4
2014,12,Provinsi_30,328.6,1129.53
2014,12,Provinsi_31,223.12,1185.51
2014,12,Provinsi_32,277.7,1211.31
2014,12,Provinsi_33,281.84,999.25
2014,12,Provinsi_34,280.58,1169.44
2015,1,Provinsi_1,331.68,1130.18
2015,1,Provinsi_2,383.93,1008.84
2015,1,Provinsi_3,365.56,1177.57
2015,1,Provinsi_4,342.98,1207.98
2015,1,Provinsi_5,356.98,1161.26
2015,1,Provinsi_6,245.07,1342.05
2015,1,Provinsi_7,294.33,1222.16
2015,1,Provinsi_8,361.74,1096.8
2015,1,Provinsi_9,329.77,1141.01
2015,1,Provinsi_10,293.39,1207.23
2015,1,Provinsi_11,224.99,1122.12
2015,1,Provinsi_12,367.55,1288.62
2015,1,Provinsi_13,296.87,1224.31
2015,1,Provinsi_14,285.29,1335.66
2015,1,Provinsi_15,289.98,1223.18
2015,1,Provinsi_16,357.3,1122.26
2015,1,Provinsi_17,377.94,1046.95
2015,1,Provinsi_18,381.48,1162.73
2015,1,Provinsi_19,287.87,1011
2015,1,Provinsi_20,277.26,1096.02
2015,1,Provinsi_21,269.62,1186.27
2015,1,Provinsi_22,347.89,1220.76
2015,1,Provinsi_23,315.38,1090.45
2015,1,Provinsi_24,255.96,1379.87
2015,1,Provinsi_25,263.24,1365.62
2015,1,Provinsi_26,287.85,1200.23
2015,1,Provinsi_27,353.52,1327.19
2015,1,Provinsi_28,294.46,1161.18
2015,1,Provinsi_29,297.2,1233.8
2015,1,Provinsi_30,344.57,1200.42
2015,1,Provinsi_31,330.94,1363.84
2015,1,Provinsi_32,319.07,1231.17
2015,1,Provinsi_33,224.05,936.93
2015,1,Provinsi_34,319.42,1190.52
2015,2,Provinsi_1,274.26,1224.35
2015,2,Provinsi_2,296.98,1312.78
2015,2,Provinsi_3,304.31,1125.31
2015,2,Provinsi_4,349.51,1178.29
2015,2,Provinsi_5,326.33,1152.26
2015,2,Provinsi_6,267.51,1208.42
2015,2,Provinsi_7,300.64,1247.98
2015,2,Provinsi_8,286.57,1016.36
2015,2,Provinsi_9,278.36,1279.38
2015,2,Provinsi_10,285.13,1175.36
2015,2,Provinsi_11,349.32,1128.8
2015,2,Provinsi_12,222.86,1183.94
2015,2,Provinsi_13,275.79,1103.38
2015,2,Provinsi_14,291.23,1249.15
2015,2,Provinsi_15,299.54,1230.7
2015,2,Provinsi_16,390.67,1165.71
2015,2,Provinsi_17,313.92,1149.08
2015,2,Provinsi_18,257.68,1141.51
2015,2,Provinsi_19,276.06,1235.95
2015,2,Provinsi_20,417.45,1128.4
2015,2,Provinsi_21,279.17,1193.69
2015,2,Provinsi_22,319.79,1226.36
2015,2,Provinsi_23,364.2,957.36
2015,2,Provinsi_24,180.65,1150.41
2015,2,Provinsi_25,354.87,1043.44
2015,2,Provinsi_26,149.62,1257.12
2015,2,Provinsi_27,312.18,1090.98
2015,2,Provinsi_28,250.72,1103.03
2015,2,Provinsi_29,305.53,1137.37
2015,2,Provinsi_30,324.7,914.54
2015,2,Provinsi_31,257.16,1087.39
2015,2,Provinsi_32,287.18,1146.2
2015,2,Provinsi_33,339.89,1014.07
2015,2,Provinsi_34,302.27,1255.83
2015,3,Provinsi_1,392.83,1151.82
2015,3,Provinsi_2,316.22,1019.61
2015,3,Provinsi_3,180.4,1284.48
2015,3,Provinsi_4,299.72,1317.85
2015,3,Provinsi_5,231.33,1251.99
2015,3,Provinsi_6,393.44,1241.97
2015,3,Provinsi_7,313.83,1200.86
2015,3,Provinsi_8,221.46,1335.56
2015,3,Provinsi_9,269.46,1250.45
2015,3,Provinsi_10,221.85,1082.05
2015,3,Provinsi_11,371.75,1165.27
2015,3,Provinsi_12,372.66,1192.18
2015,3,Provinsi_13,207.91,1289.21
2015,3,Provinsi_14,270.51,1269.87
2015,3,Provinsi_15,301.26,1045.69
2015,3,Provinsi_16,308.21,1419.62
2015,3,Provinsi_17,324.65,1194.25
2015,3,Provinsi_18,353.77,1221.07
2015,3,Provinsi_19,310.48,1090.84
2015,3,Provinsi_20,311.69,1303.54
2015,3,Provinsi_21,258.2,1342.45
2015,3,Provinsi_22,295.41,1111.22
2015,3,Provinsi_23,349.88,1171.32
2015,3,Provinsi_24,337.98,1170.82
2015,3,Provinsi_25,297.01,1249.36
2015,3,Provinsi_26,314.54,1000.45
2015,3,Provinsi_27,243.94,1292.94
2015,3,Provinsi_28,293.39,1147.63
2015,3,Provinsi_29,232.07,1092.03
2015,3,Provinsi_30,198.91,1189.87
2015,3,Provinsi_31,270.08,1103.34
2015,3,Provinsi_32,296.59,1236.4
2015,3,Provinsi_33,404.66,1048.81
2015,3,Provinsi_34,357.97,1297.31
2015,4,Provinsi_1,261.05,1220.32
2015,4,Provinsi_2,277.12,1218.57
2015,4,Provinsi_3,375.46,1260.56
2015,4,Provinsi_4,325.43,1156.97
2015,4,Provinsi_5,225.8,1179.15
2015,4,Provinsi_6,360.33,1047.28
2015,4,Provinsi_7,247.25,1212.63
2015,4,Provinsi_8,250.77,1120.75
2015,4,Provinsi_9,278.82,1063.44
2015,4,Provinsi_10,251.29,1270.34
2015,4,Provinsi_11,234.63,1040.21
2015,4,Provinsi_12,268.5,1273.2
2015,4,Provinsi_13,290.15,1153.54
2015,4,Provinsi_14,302.22,1025.43
2015,4,Provinsi_15,324.74,1238.34
2015,4,Provinsi_16,279.53,1300.59
2015,4,Provinsi_17,243.63,1312.79
2015,4,Provinsi_18,307.72,1166.34
2015,4,Provinsi_19,299.01,1189.27
2015,4,Provinsi_20,361.01,1092.33
2015,4,Provinsi_21,261.87,1303.63
2015,4,Provinsi_22,270.22,1290.05
2015,4,Provinsi_23,384.97,1159.82
2015,4,Provinsi_24,334.07,1084.63
2015,4,Provinsi_25,337.74,1219.94
2015,4,Provinsi_26,323.65,1135.44
2015,4,Provinsi_27,216.95,1250.33
2015,4,Provinsi_28,196.83,1168.26
2015,4,Provinsi_29,347.06,1219.19
2015,4,Provinsi_30,397.42,1302.51
2015,4,Provinsi_31,267.31,1202.73
2015,4,Provinsi_32,297.63,1041.78
2015,4,Provinsi_33,252.98,1143.92
2015,4,Provinsi_34,198.19,1204.75
2015,5,Provinsi_1,287.55,1032.71
2015,5,Provinsi_2,320.21,1271.59
2015,5,Provinsi_3,311.35,1167.59
2015,5,Provinsi_4,329.57,1268.02
2015,5,Provinsi_5,315.37,1117.54
2015,5,Provinsi_6,313.83,1319.55
2015,5,Provinsi_7,270.17,1409.79
2015,5,Provinsi_8,273.72,1203.24
2015,5,Provinsi_9,266.38,1222.33
2015,5,Provinsi_10,212.89,1145.4
2015,5,Provinsi_11,245.39,1213.53
2015,5,Provinsi_12,349.72,1264.6
2015,5,Provinsi_13,181.42,1404.21
2015,5,Provinsi_14,314.76,1122.35
2015,5,Provinsi_15,307.86,1217.62
2015,5,Provinsi_16,266.66,1219.79
2015,5,Provinsi_17,269.63,1159.56
2015,5,Provinsi_18,265.69,1056.73
2015,5,Provinsi_19,307.29,1258.53
2015,5,Provinsi_20,325.74,1281.99
2015,5,Provinsi_21,316.22,1146.73
2015,5,Provinsi_22,341.98,1064.25
2015,5,Provinsi_23,254.97,1103.58
2015,5,Provinsi_24,354,1294.28
2015,5,Provinsi_25,324.37,1307.19
2015,5,Provinsi_26,256.04,1234.86
2015,5,Provinsi_27,293.74,1284.69
2015,5,Provinsi_28,294.24,1161.51
2015,5,Provinsi_29,327.05,1287.62
2015,5,Provinsi_30,266.58,1193.89
2015,5,Provinsi_31,247.08,950.19
2015,5,Provinsi_32,310.02,1260.89
2015,5,Provinsi_33,313.1,1005.04
2015,5,Provinsi_34,282.46,978.17
2015,6,Provinsi_1,368.49,1091.39
2015,6,Provinsi_2,362.77,1294.59
2015,6,Provinsi_3,254.97,1086.72
2015,6,Provinsi_4,317.52,1115.57
2015,6,Provinsi_5,305.12,1151.72
2015,6,Provinsi_6,210.94,976.95
2015,6,Provinsi_7,311.33,1143.84
2015,6,Provinsi_8,272.35,1269.59
2015,6,Provinsi_9,358.67,1172.75
2015,6,Provinsi_10,282.97,1250.01
2015,6,Provinsi_11,232.15,1222.32
2015,6,Provinsi_12,327.59,1268.02
2015,6,Provinsi_13,203.16,1123.86
2015,6,Provinsi_14,256.09,1209.99
2015,6,Provinsi_15,324.04,1349.67
2015,6,Provinsi_16,275.25,1150.24
2015,6,Provinsi_17,357.48,1229.66
2015,6,Provinsi_18,363.38,1228.87
2015,6,Provinsi_19,242.14,1066.69
2015,6,Provinsi_20,222.42,1266.21
2015,6,Provinsi_21,359.43,1384.94
2015,6,Provinsi_22,342.16,1316.28
2015,6,Provinsi_23,271,1084.36
2015,6,Provinsi_24,342.5,1241.77
2015,6,Provinsi_25,305.37,1238.74
2015,6,Provinsi_26,316.16,1328.38
2015,6,Provinsi_27,364.75,1254.42
2015,6,Provinsi_28,342.29,1251.41
2015,6,Provinsi_29,276.94,1275.66
2015,6,Provinsi_30,230.28,1305.39
2015,6,Provinsi_31,240.27,1228.58
2015,6,Provinsi_32,257.74,1255.34
2015,6,Provinsi_33,298.3,1040.52
2015,6,Provinsi_34,321.03,1142.21
2015,7,Provinsi_1,344.06,1200.13
2015,7,Provinsi_2,319.77,1104.24
2015,7,Provinsi_3,270.53,1154.14
2015,7,Provinsi_4,342.84,1367.74
2015,7,Provinsi_5,259.74,1307.68
2015,7,Provinsi_6,191.52,1080.58
2015,7,Provinsi_7,252.06,1064.75
2015,7,Provinsi_8,220.82,1241.3
2015,7,Provinsi_9,289.3,1237.94
2015,7,Provinsi_10,334.52,1226.56
2015,7,Provinsi_11,332.89,1193.05
2015,7,Provinsi_12,240.65,1305.78
2015,7,Provinsi_13,270.54,1106.44
2015,7,Provinsi_14,291.1,1108.72
2015,7,Provinsi_15,279.13,1234.41
2015,7,Provinsi_16,317.42,1110.22
2015,7,Provinsi_17,275.61,1307.43
2015,7,Provinsi_18,324.82,1407.51
2015,7,Provinsi_19,359.01,1314.43
2015,7,Provinsi_20,230.61,1276.39
2015,7,Provinsi_21,297.34,1144.9
2015,7,Provinsi_22,308.4,1294.52
2015,7,Provinsi_23,325.04,1112.15
2015,7,Provinsi_24,337.12,1136.24
2015,7,Provinsi_25,310.83,1169.66
2015,7,Provinsi_26,289.06,1276.62
2015,7,Provinsi_27,247.99,1394.52
2015,7,Provinsi_28,208.95,1140.23
2015,7,Provinsi_29,318.51,1258.43
2015,7,Provinsi_30,294.98,1194.26
2015,7,Provinsi_31,320.53,1176.89
2015,7,Provinsi_32,369.66,1283.93
2015,7,Provinsi_33,343.64,1103.38
2015,7,Provinsi_34,296.03,1169.95
2015,8,Provinsi_1,249.72,1236.02
2015,8,Provinsi_2,273.12,1265.54
2015,8,Provinsi_3,246.49,1371.9
2015,8,Provinsi_4,255.18,1221.93
2015,8,Provinsi_5,339.59,1142.94
2015,8,Provinsi_6,342.62,1077.08
2015,8,Provinsi_7,372.61,1201.41
2015,8,Provinsi_8,270.18,1170.08
2015,8,Provinsi_9,340.45,1141.55
2015,8,Provinsi_10,262.53,1177.85
2015,8,Provinsi_11,241.15,1382.05
2015,8,Provinsi_12,271.68,1283.16
2015,8,Provinsi_13,310.47,1101.55
2015,8,Provinsi_14,299.7,1278.4
2015,8,Provinsi_15,290.59,1319.31
2015,8,Provinsi_16,351.08,1291.89
2015,8,Provinsi_17,277.02,1092.02
2015,8,Provinsi_18,269.32,1219.62
2015,8,Provinsi_19,327.29,982.84
2015,8,Provinsi_20,299.59,1215.81
2015,8,Provinsi_21,286.12,1329.13
2015,8,Provinsi_22,321.09,1331.02
2015,8,Provinsi_23,289.2,1293.75
2015,8,Provinsi_24,381.75,1331.17
2015,8,Provinsi_25,245.39,1174.63
2015,8,Provinsi_26,282.74,1248.93
2015,8,Provinsi_27,334.32,1116.11
2015,8,Provinsi_28,303.39,998.01
2015,8,Provinsi_29,372.1,1148.76
2015,8,Provinsi_30,302.79,1169.04
2015,8,Provinsi_31,357.3,916.25
2015,8,Provinsi_32,299.17,1189.42
2015,8,Provinsi_33,277.32,1372.62
2015,8,Provinsi_34,255.63,1277.18
2015,9,Provinsi_1,317.81,1326.15
2015,9,Provinsi_2,266.64,1126.7
2015,9,Provinsi_3,354.8,1242.53
2015,9,Provinsi_4,222.75,1146.07
2015,9,Provinsi_5,319.32,1283.78
2015,9,Provinsi_6,266.04,908.57
2015,9,Provinsi_7,326.16,1077.97
2015,9,Provinsi_8,199.13,916.77
2015,9,Provinsi_9,340.7,1212.86
2015,9,Provinsi_10,288.72,1338.9
2015,9,Provinsi_11,331.87,1361.63
2015,9,Provinsi_12,230.36,1196.54
2015,9,Provinsi_13,219.16,1177.06
2015,9,Provinsi_14,287.57,1262.66
2015,9,Provinsi_15,302.28,1262.34
2015,9,Provinsi_16,335.17,1415.49
2015,9,Provinsi_17,284.24,1105.9
2015,9,Provinsi_18,312.3,1119.77
2015,9,Provinsi_19,374.1,1171.68
2015,9,Provinsi_20,271.72,1152.87
2015,9,Provinsi_21,335.92,1184.23
2015,9,Provinsi_22,267.92,1366.54
2015,9,Provinsi_23,257.19,1203.56
2015,9,Provinsi_24,332.62,1036.87
2015,9,Provinsi_25,324.01,1094.49
2015,9,Provinsi_26,341.14,1103.73
2015,9,Provinsi_27,334.64,1310.58
2015,9,Provinsi_28,343.07,1225.13
2015,9,Provinsi_29,288.43,1142.36
2015,9,Provinsi_30,373.55,1130.05
2015,9,Provinsi_31,248.15,1266.54
2015,9,Provinsi_32,260.19,1104.99
2015,9,Provinsi_33,227.82,1151.71
2015,9,Provinsi_34,295.86,1224.31
2015,10,Provinsi_1,347.57,1252.69
2015,10,Provinsi_2,290.46,1180.18
2015,10,Provinsi_3,325.51,1327.26
2015,10,Provinsi_4,306.32,1153.09
2015,10,Provinsi_5,250.36,1055.48
2015,10,Provinsi_6,333.31,1257.8
2015,10,Provinsi_7,328.87,1187.13
2015,10,Provinsi_8,370.35,1151.59
2015,10,Provinsi_9,347.76,1196.13
2015,10,Provinsi_10,269.58,1259.25
2015,10,Provinsi_11,320.48,1235.7
2015,10,Provinsi_12,304.06,1196.21
2015,10,Provinsi_13,419.42,1318.43
2015,10,Provinsi_14,336.14,1211.18
2015,10,Provinsi_15,350.36,1251.8
2015,10,Provinsi_16,301.31,1169.64
2015,10,Provinsi_17,295.95,882.96
2015,10,Provinsi_18,310.53,1151.15
2015,10,Provinsi_19,379.63,1201.93
2015,10,Provinsi_20,240.55,1195.01
2015,10,Provinsi_21,247.69,1247.34
2015,10,Provinsi_22,314.55,1295.78
2015,10,Provinsi_23,260.46,1203.4
2015,10,Provinsi_24,231.75,1270.15
2015,10,Provinsi_25,325.94,1249.58
2015,10,Provinsi_26,300.08,1241.48
2015,10,Provinsi_27,380.22,1171.49
2015,10,Provinsi_28,306.93,1091.39
2015,10,Provinsi_29,256.59,1209.78
2015,10,Provinsi_30,355.2,1174.37
2015,10,Provinsi_31,288.2,1159.31
2015,10,Provinsi_32,273.26,1229.5
2015,10,Provinsi_33,225.14,1328.09
2015,10,Provinsi_34,266.73,1272.19
2015,11,Provinsi_1,236.5,1266.88
2015,11,Provinsi_2,333.6,1238.42
2015,11,Provinsi_3,250.28,1224.95
2015,11,Provinsi_4,240.85,1174.72
2015,11,Provinsi_5,351.47,1279.67
2015,11,Provinsi_6,300.76,1102.52
2015,11,Provinsi_7,332.28,1201.94
2015,11,Provinsi_8,183.98,1278.26
2015,11,Provinsi_9,298.79,1320.25
2015,11,Provinsi_10,245.24,882.33
2015,11,Provinsi_11,313.95,1229.16
2015,11,Provinsi_12,215.47,1102.15
2015,11,Provinsi_13,437.76,1169.44
2015,11,Provinsi_14,336.55,1134.93
2015,11,Provinsi_15,195.48,1182.97
2015,11,Provinsi_16,286.72,1160.01
2015,11,Provinsi_17,294.27,1226.43
2015,11,Provinsi_18,292.49,1073.6
2015,11,Provinsi_19,324.31,1005.06
2015,11,Provinsi_20,197.48,1273.92
2015,11,Provinsi_21,325.35,1194.26
2015,11,Provinsi_22,230.23,1129.21
2015,11,Provinsi_23,286.86,1040.41
2015,11,Provinsi_24,263.05,1265.23
2015,11,Provinsi_25,371.37,1158.06
2015,11,Provinsi_26,337.82,1008.59
2015,11,Provinsi_27,332.97,1119.61
2015,11,Provinsi_28,315.37,1175.22
2015,11,Provinsi_29,366.02,1112.56
2015,11,Provinsi_30,331.38,1172.05
2015,11,Provinsi_31,292.08,1181.61
2015,11,Provinsi_32,257.72,1198.59
2015,11,Provinsi_33,296.87,1224.12
2015,11,Provinsi_34,304.23,1279.8
2015,12,Provinsi_1,346.18,1094.94
2015,12,Provinsi_2,343.44,1081.37
2015,12,Provinsi_3,329.39,1261.97
2015,12,Provinsi_4,204.43,1209.3
2015,12,Provinsi_5,276.58,1124.12
2015,12,Provinsi_6,367.54,1134.63
2015,12,Provinsi_7,259.68,1207.57
2015,12,Provinsi_8,334.28,1185.84
2015,12,Provinsi_9,358.32,1253.1
2015,12,Provinsi_10,191.09,1147.05
2015,12,Provinsi_11,271.91,1247.94
2015,12,Provinsi_12,168.76,1454.9
2015,12,Provinsi_13,326.55,1214.89
2015,12,Provinsi_14,359.08,1434.37
2015,12,Provinsi_15,343.54,1294.88
2015,12,Provinsi_16,306.53,1185.85
2015,12,Provinsi_17,276.21,1117.39
2015,12,Provinsi_18,265.65,1064.94
2015,12,Provinsi_19,296.21,1031.53
2015,12,Provinsi_20,309.55,1196.37
2015,12,Provinsi_21,307.35,1147.79
2015,12,Provinsi_22,453.84,1336.01
2015,12,Provinsi_23,237.77,1223.29
2015,12,Provinsi_24,269.6,1098.55
2015,12,Provinsi_25,233,1243.22
2015,12,Provinsi_26,265.93,1296.78
2015,12,Provinsi_27,349.69,1337.39
2015,12,Provinsi_28,257.38,1247.54
2015,12,Provinsi_29,331.62,1152.58
2015,12,Provinsi_30,261.41,1360.95
2015,12,Provinsi_31,311.37,1263.6
2015,12,Provinsi_32,258.9,1078.07
2015,12,Provinsi_33,271.53,1187.6
2015,12,Provinsi_34,246.79,1199.02
2016,1,Provinsi_1,215.57,1088
2016,1,Provinsi_2,333.55,1260.38
2016,1,Provinsi_3,280.41,1098.22
2016,1,Provinsi_4,248.63,1162.67
2016,1,Provinsi_5,332.23,1292.82
2016,1,Provinsi_6,275.17,1084.65
2016,1,Provinsi_7,313.39,1117.65
2016,1,Provinsi_8,274.09,1332.53
2016,1,Provinsi_9,341.36,1215.8
2016,1,Provinsi_10,236.4,1221.14
2016,1,Provinsi_11,353.13,1162.44
2016,1,Provinsi_12,367.56,1329.27
2016,1,Provinsi_13,383.19,1230.52
2016,1,Provinsi_14,329.37,1341.42
2016,1,Provinsi_15,322.37,1149.88
2016,1,Provinsi_16,277.57,1223.86
2016,1,Provinsi_17,235.47,1185.67
2016,1,Provinsi_18,354.83,980.87
2016,1,Provinsi_19,376.72,1312.24
2016,1,Provinsi_20,277.01,1254.34
2016,1,Provinsi_21,300.16,1323
2016,1,Provinsi_22,349.13,1059.99
2016,1,Provinsi_23,329.36,1179.44
2016,1,Provinsi_24,304.14,1127.18
2016,1,Provinsi_25,387.41,1304.01
2016,1,Provinsi_26,263.01,1066.54
2016,1,Provinsi_27,280.72,1243.45
2016,1,Provinsi_28,312.01,1325.31
2016,1,Provinsi_29,339.5,1296.96
2016,1,Provinsi_30,316.34,1061.07
2016,1,Provinsi_31,290.22,1306.01
2016,1,Provinsi_32,297.42,1250.31
2016,1,Provinsi_33,284.06,1097.02
2016,1,Provinsi_34,293.83,1230.9
2016,2,Provinsi_1,267.22,1176.43
2016,2,Provinsi_2,253.03,1311.92
2016,2,Provinsi_3,285.28,1345.28
2016,2,Provinsi_4,376.44,1191.9
2016,2,Provinsi_5,249.58,991.41
2016,2,Provinsi_6,226.4,1062.62
2016,2,Provinsi_7,368.92,1211.58
2016,2,Provinsi_8,319.48,977.96
2016,2,Provinsi_9,240.1,1288.71
2016,2,Provinsi_10,314.34,1185.28
2016,2,Provinsi_11,328.24,1363.58
2016,2,Provinsi_12,288.95,1206.94
2016,2,Provinsi_13,309.63,1439.21
2016,2,Provinsi_14,195.03,1268.32
2016,2,Provinsi_15,294.26,1256.68
2016,2,Provinsi_16,267.13,1195.1
2016,2,Provinsi_17,335.57,1511.29
2016,2,Provinsi_18,340.4,1115.19
2016,2,Provinsi_19,278.81,1154.66
2016,2,Provinsi_20,210.22,1166.99
2016,2,Provinsi_21,336.64,1072.58
2016,2,Provinsi_22,352.42,1248.78
2016,2,Provinsi_23,263.29,1185.85
2016,2,Provinsi_24,379.92,1273.35
2016,2,Provinsi_25,300.44,1176.23
2016,2,Provinsi_26,303.83,1148.82
2016,2,Provinsi_27,194.76,1404.22
2016,2,Provinsi_28,307.77,1239.81
2016,2,Provinsi_29,297.1,1126.49
2016,2,Provinsi_30,290.7,1040.06
2016,2,Provinsi_31,413.85,1076.55
2016,2,Provinsi_32,248.4,1155.97
2016,2,Provinsi_33,364.4,1201.45
2016,2,Provinsi_34,238.19,1325.43
2016,3,Provinsi_1,336.55,1253.84
2016,3,Provinsi_2,335.79,1439.44
2016,3,Provinsi_3,409.25,1131.33
2016,3,Provinsi_4,381.19,1238.32
2016,3,Provinsi_5,324.95,1030.77
2016,3,Provinsi_6,291.48,1118.72
2016,3,Provinsi_7,341.4,1307.11
2016,3,Provinsi_8,196.28,1197.8
2016,3,Provinsi_9,356.09,1181.33
2016,3,Provinsi_10,336.45,1235.12
2016,3,Provinsi_11,317.08,1172.87
2016,3,Provinsi_12,239.17,1087.85
2016,3,Provinsi_13,335.47,1201.95
2016,3,Provinsi_14,293.07,1157.61
2016,3,Provinsi_15,284.74,1304.69
2016,3,Provinsi_16,283.24,1065.89
2016,3,Provinsi_17,337.18,1179.51
2016,3,Provinsi_18,301.57,1360.76
2016,3,Provinsi_19,298.97,1228.92
2016,3,Provinsi_20,241.05,1178.03
2016,3,Provinsi_21,330.48,1044.46
2016,3,Provinsi_22,310.04,1210.08
2016,3,Provinsi_23,302.06,1303.72
2016,3,Provinsi_24,316.72,1347.81
2016,3,Provinsi_25,250.32,1213.59
2016,3,Provinsi_26,304.22,1093.07
2016,3,Provinsi_27,347.81,1432.47
2016,3,Provinsi_28,299.15,1250.5
2016,3,Provinsi_29,304.23,1128.64
2016,3,Provinsi_30,208.96,1129.42
2016,3,Provinsi_31,230.4,1370.41
2016,3,Provinsi_32,294.24,1165.41
2016,3,Provinsi_33,344.46,1087.82
2016,3,Provinsi_34,261.66,1206.81
2016,4,Provinsi_1,351.44,1250.17
2016,4,Provinsi_2,312.42,1207.81
2016,4,Provinsi_3,320.01,1220.17
2016,4,Provinsi_4,248.5,1204.61
2016,4,Provinsi_5,246.32,1208.11
2016,4,Provinsi_6,275.97,1453.94
2016,4,Provinsi_7,298.01,1059.58
2016,4,Provinsi_8,293.29,1251.94
2016,4,Provinsi_9,383.67,1141.05
2016,4,Provinsi_10,220.88,1281.68
2016,4,Provinsi_11,230.97,1156.38
2016,4,Provinsi_12,287.12,1193.04
2016,4,Provinsi_13,334.46,1131.64
2016,4,Provinsi_14,286.31,1198.57
2016,4,Provinsi_15,307.48,1209.78
2016,4,Provinsi_16,321.8,1284.38
2016,4,Provinsi_17,319.63,1245.36
2016,4,Provinsi_18,220.89,1205.02
2016,4,Provinsi_19,323.98,1272.89
2016,4,Provinsi_20,265.38,1134.1
2016,4,Provinsi_21,271.29,1253.64
2016,4,Provinsi_22,351.69,1159.25
2016,4,Provinsi_23,345.4,1212.35
2016,4,Provinsi_24,293.79,1178.86
2016,4,Provinsi_25,337.33,1232.56
2016,4,Provinsi_26,413.79,1114.78
2016,4,Provinsi_27,325.91,1147.08
2016,4,Provinsi_28,256.54,1198.91
2016,4,Provinsi_29,306.87,1491.82
2016,4,Provinsi_30,290.79,1086.98
2016,4,Provinsi_31,313.65,992.54
2016,4,Provinsi_32,295.4,1201.6
